X,y
993369.7,-0.323
591125.3300000001,-2.6415
1239520.66,-0.1883
915055.9,0.759
944584.32,-0.2524
673405.3,-1.2461
849129.77,0.0623
1046307.38,2.1656
1730550.94,-0.7585
1076101.1700000002,5.1862
2244582.3699999996,-0.7261
793396.0,-1.6872
1205491.86,1.1155
1167459.8399999999,-2.3077
1349709.5699999998,1.3645
620550.66,0.2606
654863.61,-0.7757
664547.87,-2.1505
845156.0399999999,-0.3153
779031.51,-0.2516
551047.1799999999,1.0165
662366.29,0.1272
467574.41000000003,-1.1321
690911.4400000001,0.9524
703945.4400000001,-0.6936
482701.47000000003,0.6984
487759.98000000004,-0.5682
583293.38,0.0632
510279.81,-1.799
532504.9400000001,0.1865
551723.97,-0.248
801034.63,-1.9453
896493.45,-2.1416
1094308.8599999999,0.4782
853136.73,-2.8455
1456377.18,0.4667
773294.02,-0.2328
734660.9400000001,-0.2323
369441.25999999995,-1.431
522159.01,0.2295
402971.26,-1.1344
374771.60000000003,0.3986
806499.9500000001,2.7501
834322.6799999999,-1.3849
488855.10000000003,-0.0577
727273.4500000001,-2.0892
658303.39,0.2831
573635.6399999999,-0.0566
771747.03,0.0
449978.57,0.9714
463525.75999999995,-0.3417
436384.82999999996,1.6204
1007441.76,-3.8397
1240844.3399999999,-1.1551
497602.25,-0.055
707228.8200000001,-0.5467
690828.79,1.1056
689221.36,-2.6372
1270491.51,0.1617
504132.44,0.3788
634397.08,-1.3874
531607.7799999999,0.2139
531459.94,-0.426
668771.07,0.9677
414380.22000000003,-2.0537
679431.29,1.0106
669331.6900000001,0.1065
482098.74000000005,-2.2893
685084.4400000001,-0.5691
721258.76,1.3634
705264.13,4.6078
1087164.98,0.1648
636417.51,0.2203
514881.76,-2.2605
606886.7899999999,0.3782
397520.82,0.7621
459422.11000000004,-2.1832
578863.2699999999,0.267
331021.88,0.1604
412174.17,-0.0534
471318.25,-3.3075
673317.94,-0.1548
781356.82,1.3598
976956.66,-0.6753
915846.67,-1.1807
790782.63,0.1542
752634.1900000001,-4.9365
1159221.1500000001,5.5728
2177358.8499999996,4.7568
1514886.46,-3.5454
1396812.94,1.3742
1114441.96,2.882
1937143.02,-3.2105
1812014.62,1.8767
1719273.22,-0.9559
2745360.24,9.9883
2545620.83,-1.1547
1468537.98,8.1149
2469002.38,3.4216
1316732.98,-0.7051
467428.05,0.1927
828384.13,-0.5112
763239.13,-1.012
675163.0599999999,-0.3153
862282.7699999999,-2.9969
1072144.19,-0.2441
1542272.29,3.9975
2850622.27,9.9791
2911668.7,-1.512
641169.9,2.0337
1393503.97,0.2108
844452.84,1.3533
780303.3300000001,2.9326
1077527.93,-1.941
716080.64,0.3608
975915.82,2.5148
1197265.6,-5.7183
1799033.25,-3.6938
997009.4,-1.1944
1062213.46,-3.0868
1426087.63,-0.0643
591293.74,-3.8913
893037.08,0.4342
658985.63,-0.3092
449939.19,-1.2821
694422.14,-1.3253
702704.75,-2.4677
895168.64,1.3095
663169.9099999999,-2.2119
702302.3400000001,1.1779
579604.2100000001,-4.3919
887316.39,-0.3926
948057.47,3.965
860922.04,-1.7755
537126.4400000001,-0.7955
600863.81,0.9174
583787.45,-0.3998
701062.05,0.1144
632635.52,-0.3986
607837.51,0.0
734532.68,-3.4103
1007271.18,1.0
828329.1499999999,-2.7027
1144976.88,3.2942
1508866.6400000001,-1.4851
743247.69,0.1653
1060234.3499999999,3.2423
1412042.8599999999,0.3425
723379.59,-1.8487
883403.5,3.9604
1438241.04,2.2024
933984.2899999999,-0.2375
696820.6799999999,1.2628
1308320.48,4.657
1604672.0899999999,2.0552
594291.62,-1.6425
671423.15,0.0
641622.3300000001,1.1502
725540.36,-1.4235
594191.92,-1.1144
581818.03,0.2352
504168.72,1.3103
711186.78,-0.5332
639017.1799999999,2.1174
944265.2300000001,1.4733
794606.61,-0.5495
511231.44,0.6143
534317.77,1.118
622131.1,-0.801
426891.77,-0.2459
417494.27999999997,-1.1543
592226.99,1.4171
