X,y
918680.87,-0.7782
811801.03,-1.1538
1014390.98,0.5414
1538949.0399999998,1.8913
1304225.1900000002,1.035
1298007.4200000002,0.641
1131603.76,-0.4785
909969.51,-1.1041
777792.14,0.4754
640194.39,0.318
607937.76,-0.5534
563333.8,-0.1579
647469.8099999999,1.1173
740441.32,-1.183
865504.17,1.1971
824558.65,-0.8703
596076.83,0.3175
673880.9800000001,-1.7161
1008434.6,-0.6202
621531.51,0.86
804318.67,0.7087
876703.48,1.0342
840755.67,-1.4118
1188828.8800000001,-0.546
1556826.7899999998,-1.7625
916805.29,1.3986
979376.6599999999,-1.3793
1149088.31,-0.6849
1000647.96,-0.4545
857009.1,-2.439
1736077.89,-1.1687
1096911.3099999998,-1.1552
1279279.94,-3.0791
1455837.8599999999,0.3511
690968.53,0.494
1015890.9,2.8302
1223465.52,0.6574
607949.53,-1.2266
621475.6100000001,-1.3523
730002.8400000001,0.214
824504.66,-0.5674
638936.33,-0.3534
990508.91,5.3611
2116204.66,-1.25
918377.12,-0.5121
1279136.79,-2.0774
1250257.6,1.013
909950.89,-1.1445
1800067.76,-1.0616
847297.52,0.641
830363.98,-1.1963
657906.6,1.5
869474.49,-2.2346
1317623.9600000002,-1.9178
1246397.14,-0.6803
1577914.66,-1.9346
1653435.99,-1.0561
1030512.7999999999,0.1322
1374332.39,0.2651
608605.08,-0.1324
641890.07,0.9352
718448.9400000001,-0.7294
935849.31,0.8696
1560054.74,1.9087
949100.38,0.0
625709.37,1.5928
830580.51,-2.4324
1269437.7799999998,1.2312
1057673.6300000001,0.9669
1195759.19,1.1173
1665439.55,3.9942
2189696.1599999997,4.6353
2194140.9899999998,0.9977
818048.94,-0.8371
666902.94,0.2288
791204.98,2.6625
886016.99,-1.6179
797132.58,0.2317
564439.2100000001,0.4655
672407.2000000001,1.0188
614602.38,-2.1472
896224.9,-2.2489
1030879.01,1.8321
924264.6900000001,-0.9826
835362.2,-0.0755
974074.1799999999,0.9916
902298.27,-4.3066
1392597.34,2.5449
1615845.27,1.597
1065735.9200000002,-2.0849
1377389.93,-0.7391
1252592.16,4.8837
2287640.4299999997,-1.5267
1404215.47,0.5372
2002701.9000000001,0.3079
3209641.1199999996,9.9915
4749288.63,-2.9581
1331574.64,3.3985
1760739.94,-0.423
796730.5099999999,0.0
1247668.25,3.1414
1491335.3199999998,-1.1217
1047748.2899999999,-0.8554
868104.86,-1.0998
1091058.74,-1.582
1278704.67,0.5021
1573913.1700000002,4.5494
