X,y
2.0048214520300593,-0.7782
2.001437496159295,-1.1538
1.9987352356372519,0.5414
1.9969044464523769,1.8913
1.9980716651985433,1.035
2.001759564857225,0.641
1.9993911277010477,-0.4785
2.0009847501732763,-1.1041
1.9998608016580235,0.4754
1.9943097567932244,0.318
1.9990831586728774,-0.5534
1.9960900627408278,-0.1579
1.9997580798495285,1.1173
1.9995999770827304,-1.183
2.0037102989278592,1.1971
1.9998867142207035,-0.8703
1.9994861566680662,0.3175
1.9967694242847387,-1.7161
1.994879660505211,-0.6202
1.9979053831252056,0.86
2.0011977877625675,0.7087
2.008347952838938,1.0342
2.008498094083145,-1.4118
2.0102324577072723,-0.546
2.0090075013708026,-1.7625
2.005874902212418,1.3986
2.007607753344645,-1.3793
2.007005600614654,-0.6849
2.01256640617546,-0.4545
2.0142754674089822,-2.439
2.013447968322331,-1.1687
2.0090318975017656,-1.1552
2.0035406631450132,-3.0791
1.9966838789297383,0.3511
1.9946925969852907,0.494
1.9972596046607656,2.8302
1.9998256808733292,0.6574
2.0058978612548186,-1.2266
2.006214488291638,-1.3523
1.9942562096998002,0.214
1.9969875976136156,-0.5674
1.9972288578187651,-0.3534
2.0004548898119365,5.3611
1.9995839109259603,-1.25
2.0074653548311927,-0.5121
2.00343278836298,-2.0774
2.0003445530688624,1.013
2.0006793682171375,-1.1445
2.0016998772012866,-1.0616
2.003004198061324,0.641
2.003695728659705,-1.1963
2.001640934139157,1.5
2.0003798143066085,-2.2346
2.0079027277760146,-1.9178
2.012402020562436,-0.6803
2.0111599915180647,-1.9346
2.0124195574103823,-1.0561
2.0081138086383388,0.1322
2.001709717378211,0.2651
1.9969554037505621,-0.1324
1.9918686085950867,0.9352
1.992118506616637,-0.7294
1.9915215662966836,0.8696
1.9969281319672678,1.9087
1.99462330724865,0.0
1.9994272821947772,1.5928
2.002044436005877,-2.4324
1.996121867620581,1.2312
1.981286131335711,0.9669
1.9827730285672895,1.1173
1.98209228865634,3.9942
1.9815425354671408,4.6353
1.9877995400139707,0.9977
2.0003840685903307,-0.8371
2.0000590420121482,0.2288
2.0036035798621357,2.6625
2.0013057146568447,-1.6179
2.006893949247683,0.2317
2.0088197146775872,0.4655
2.0064624957523813,1.0188
2.0044512369472294,-2.1472
2.0055293752967853,-2.2489
2.0022264744264295,1.8321
2.0034190731545114,-0.9826
2.0029375620852283,-0.0755
2.001434613783359,0.9916
2.002653183171401,-4.3066
2.0030956700058993,2.5449
1.9895930036707277,1.597
1.994592720753283,-2.0849
2.003881928597137,-0.7391
2.0038959354663395,4.8837
1.9899103792477697,-1.5267
1.996836374918318,0.5372
1.9906287096084,0.3079
1.984916036036698,9.9915
1.9855807782104917,-2.9581
1.9942532048721564,3.3985
1.9909321514861567,-0.423
1.9994532251740538,0.0
1.9977586412868462,3.1414
